0,0,B,1,0,982
0,1,A,0,0,82
0,2,B,1,0,110
0,3,B,0,1,174
0,4,A,1,0,128
0,5,B,0,0,58
0,6,A,1,0,126
0,7,B,0,0,33
0,8,B,1,1,189
0,9,B,0,1,165
0,10,A,1,0,121
0,11,B,0,0,56
0,12,A,1,0,118
0,13,B,0,0,50
0,14,B,1,1,184
0,15,A,0,0,141
0,16,A,1,2,423
0,17,A,0,2,205
0,18,B,1,1,222
0,19,B,0,1,206
1,0,O,6,1,256
1,1,O,7,1,201
1,2,O,1,1,175
1,3,X,9,0,189
1,4,X,7,1,158
1,5,X,1,1,243
1,6,O,3,0,0
1,7,X,5,0,149
1,8,O,4,0,44
1,9,X,6,0,158
1,10,X,9,1,192
1,11,O,3,0,57
1,12,X,7,0,136
1,13,X,3,1,190
1,14,X,5,1,521
1,15,O,1,0,149
1,16,X,4,0,39
1,17,X,0,0,194
1,18,O,7,0,82
1,19,O,0,1,198
2,0,B,0,0,158
2,1,X,0,1,214
2,2,A,1,0,37
2,3,X,5,0,156
2,4,B,0,2,190
2,5,O,6,1,231
2,6,A,1,1,118
2,7,X,4,1,154
2,8,A,0,0,80
2,9,O,3,1,129
2,10,B,1,0,4
2,11,X,6,1,110
2,12,B,0,0,109
2,13,X,3,0,100
2,14,B,1,1,110
2,15,X,7,0,100
2,16,A,0,1,150
2,17,O,6,1,128
2,18,B,1,0,44
2,19,O,3,0,57
2,20,B,0,0,45
2,21,X,4,1,203
2,22,B,1,1,102
2,23,O,9,1,144
2,24,A,0,2,340
2,25,O,6,1,120
2,26,B,1,0,63
2,27,O,3,0,70
2,28,B,0,0,42
2,29,X,2,1,114
2,30,A,1,2,203
2,31,X,0,0,103
2,32,A,0,0,21
2,33,O,6,1,121
2,34,A,1,1,119
2,35,O,8,1,123
2,36,A,0,0,127
2,37,X,0,0,16
2,38,A,1,0,111
2,39,O,9,2,150
3,0,B,0,1,399
3,1,X,3,2,149
3,2,B,1,1,115
3,3,O,6,0,95
3,4,B,0,0,14
3,5,X,4,1,115
3,6,A,1,1,128
3,7,X,2,1,183
3,8,A,0,0,163
3,9,O,1,2,290
3,10,A,1,0,91
3,11,O,8,2,185
3,12,A,0,1,132
3,13,O,0,0,99
3,14,A,1,5,468
3,15,X,6,1,375
3,16,A,0,0,88
3,17,X,9,0,105
3,18,B,1,1,183
3,19,O,2,0,100
3,20,B,0,0,44
3,21,O,5,0,133
3,22,B,1,0,14
3,23,X,2,0,162
3,24,A,0,0,4
3,25,O,9,0,175
3,26,A,1,2,214
3,27,O,1,0,149
3,28,A,0,3,496
3,29,O,0,1,181
3,30,A,1,1,269
3,31,O,4,1,242
3,32,B,0,0,11
3,33,O,2,0,182
3,34,B,1,0,68
3,35,X,6,1,219
3,36,A,0,0,126
3,37,O,9,1,216
3,38,B,1,0,81
3,39,O,2,0,118
4,0,B,0,1,331
4,1,A,1,0,139
4,2,A,0,1,209
4,3,B,1,0,115
4,4,A,0,0,70
4,5,B,1,0,113
4,6,B,0,1,196
4,7,B,1,1,193
4,8,A,0,0,120
4,9,A,1,1,204
4,10,B,0,0,90
4,11,A,1,0,108
4,12,B,0,0,111
4,13,A,1,0,85
4,14,A,0,1,199
4,15,B,1,0,103
4,16,B,0,1,191
4,17,A,1,0,104
4,18,B,0,0,125
4,19,B,1,1,242
5,0,A,1,0,191
5,1,X,5,1,198
5,2,B,0,0,224
5,3,X,8,0,9
5,4,B,1,1,229
5,5,X,5,0,176
5,6,B,0,0,98
5,7,X,8,0,118
5,8,B,1,0,101
5,9,O,9,1,219
5,10,A,0,0,111
5,11,O,1,0,108
5,12,A,1,0,108
5,13,X,9,1,211
5,14,A,0,1,212
5,15,X,5,1,186
5,16,B,1,0,161
5,17,O,3,2,356
5,18,B,0,2,446
5,19,O,8,1,211
5,20,A,1,0,147
5,21,X,0,1,231
5,22,B,0,0,90
5,23,O,1,1,257
5,24,B,1,1,168
5,25,O,4,0,202
5,26,A,0,0,133
5,27,O,0,0,83
5,28,A,1,0,146
5,29,X,7,1,285
5,30,B,0,0,80
5,31,X,9,0,160
5,32,A,1,2,304
5,33,X,6,1,292
5,34,A,0,1,317
5,35,O,0,0,136
5,36,A,1,0,128
5,37,O,8,0,85
5,38,A,0,0,154
5,39,X,6,1,309
6,0,B,1,1,470
6,1,X,0,0,141
6,2,A,0,1,236
6,3,X,2,1,244
6,4,A,1,1,239
6,5,O,0,0,106
6,6,A,0,0,128
6,7,X,4,1,216
6,8,A,1,1,264
6,9,X,9,1,240
6,10,B,0,0,123
6,11,X,1,0,103
6,12,B,1,0,121
6,13,X,7,0,96
6,14,A,0,1,209
6,15,O,5,0,128
6,16,B,1,1,219
6,17,X,1,0,105
6,18,A,0,1,199
6,19,X,4,1,229
6,20,A,1,1,225
6,21,O,1,0,144
6,22,A,0,0,67
6,23,O,2,0,123
6,24,B,1,1,227
6,25,X,8,0,60
6,26,A,0,1,217
6,27,O,1,0,144
6,28,A,1,0,83
6,29,X,8,1,230
6,30,A,0,1,231
6,31,X,2,1,223
6,32,A,1,1,269
6,33,O,6,0,95
6,34,B,0,1,219
6,35,O,2,1,280
6,36,B,1,1,191
6,37,X,7,0,80
6,38,B,0,0,157
6,39,X,8,0,65
