0,0,A,1,1,1839
0,1,B,0,0,193
0,2,B,1,1,244
0,3,B,0,0,245
0,4,B,1,1,274
0,5,A,0,0,105
0,6,A,1,1,248
0,7,B,0,0,129
0,8,A,1,0,117
0,9,A,0,0,20
0,10,B,1,0,106
0,11,A,0,0,106
0,12,A,1,1,226
0,13,B,0,0,132
0,14,A,1,0,115
0,15,A,0,1,236
0,16,A,1,1,206
0,17,B,0,0,160
0,18,B,1,1,246
0,19,B,0,0,240
1,0,X,5,0,308
1,1,O,4,0,96
1,2,X,3,0,157
1,3,O,8,0,59
1,4,X,1,0,162
1,5,X,4,1,223
1,6,O,2,0,97
1,7,O,4,1,222
1,8,X,9,0,121
1,9,X,5,1,236
1,10,O,4,0,84
1,11,X,0,0,128
1,12,O,3,0,93
1,13,O,5,1,209
1,14,O,2,1,226
1,15,X,6,0,141
1,16,O,0,0,72
1,17,O,5,1,230
1,18,X,2,0,140
1,19,X,0,1,813
2,0,B,1,1,801
2,1,X,3,1,30536
2,2,A,0,0,124
2,3,O,6,1,241
2,4,A,1,1,228
2,5,X,4,0,109
2,6,A,0,0,122
2,7,O,1,1,218
2,8,A,1,1,232
2,9,O,3,1,208
2,10,B,0,0,134
2,11,X,7,1,214
2,12,A,1,0,107
2,13,O,3,1,234
2,14,B,0,0,119
2,15,O,2,0,93
2,16,A,1,1,245
2,17,O,1,1,230
2,18,B,0,0,143
2,19,X,8,1,234
2,20,A,1,0,47
2,21,O,9,1,262
2,22,A,0,1,238
2,23,O,6,1,258
2,24,A,1,1,211
2,25,O,2,1,2633
2,26,B,0,0,71
2,27,O,7,0,143
2,28,A,1,1,227
2,29,X,9,0,89
2,30,A,0,0,143
2,31,O,3,1,244
2,32,B,1,0,103
2,33,O,1,0,121
2,34,B,0,0,92
2,35,X,9,1,229
2,36,B,1,1,231
2,37,O,8,0,101
2,38,A,0,1,204
2,39,O,4,1,280
3,0,A,0,1,428
3,1,O,5,1,301
3,2,A,1,1,244
3,3,X,6,0,83
3,4,A,0,0,152
3,5,O,8,1,212
3,6,B,1,0,102
3,7,O,7,0,110
3,8,A,0,1,232
3,9,X,5,0,105
3,10,A,1,0,83
3,11,X,6,0,121
3,12,A,0,0,118
3,13,O,3,1,219
3,14,B,1,0,133
3,15,O,0,0,96
3,16,A,0,1,240
3,17,X,9,0,118
3,18,B,1,1,231
3,19,O,8,0,98
3,20,A,0,1,265
3,21,X,2,0,123
3,22,A,1,0,129
3,23,O,0,1,215
3,24,B,0,0,126
3,25,X,4,1,249
3,26,B,1,1,250
3,27,O,1,0,111
3,28,A,0,1,234
3,29,X,4,0,132
3,30,B,1,1,235
3,31,O,1,0,276
3,32,B,0,0,88
3,33,X,7,1,352
3,34,A,1,0,120
3,35,X,5,0,163
3,36,A,0,0,119
3,37,O,8,1,241
3,38,A,1,1,239
3,39,O,6,1,237
4,0,A,1,0,321
4,1,B,0,0,135
4,2,A,1,0,167
4,3,B,0,0,151
4,4,A,1,0,126
4,5,B,0,0,164
4,6,B,1,1,275
4,7,A,0,0,101
4,8,B,1,0,148
4,9,A,0,0,117
4,10,B,1,0,155
4,11,A,0,0,122
4,12,B,1,0,140
4,13,A,0,0,119
4,14,B,1,0,139
4,15,B,0,1,271
4,16,B,1,1,243
4,17,B,0,1,239
4,18,B,1,1,263
4,19,B,0,1,254
5,0,B,1,1,379
5,1,X,7,0,118
5,2,B,0,0,97
5,3,O,3,1,249
5,4,B,1,1,282
5,5,X,8,0,110
5,6,B,0,0,137
5,7,X,3,0,107
5,8,A,1,1,258
5,9,X,7,1,245
5,10,B,0,0,128
5,11,X,4,0,114
5,12,B,1,0,140
5,13,X,6,0,113
5,14,A,0,1,251
5,15,O,3,0,142
5,16,A,1,0,118
5,17,O,6,0,146
5,18,B,0,1,301
5,19,X,7,1,109
5,20,B,1,0,454
5,21,X,0,0,110
5,22,A,0,1,514
5,23,X,6,1,2968
5,24,A,1,1,646
5,25,O,8,0,198
5,26,B,0,1,345
5,27,O,6,1,337
5,28,A,1,0,85
5,29,X,2,1,353
5,30,A,0,1,293
5,31,O,4,0,148
5,32,B,1,1,277
5,33,O,3,1,286
5,34,A,0,0,187
5,35,O,8,0,115
5,36,B,1,1,262
5,37,O,2,1,255
5,38,A,0,0,170
5,39,O,5,0,121
6,0,B,1,1,535
6,1,X,3,0,136
6,2,A,0,1,201
6,3,O,4,0,102
6,4,A,1,0,92
6,5,X,3,1,174
6,6,A,0,1,212
6,7,X,9,1,194
6,8,B,1,0,94
6,9,X,4,0,106
6,10,B,0,0,96
6,11,X,3,0,100
6,12,B,1,0,98
6,13,O,5,1,217
6,14,B,0,1,187
6,15,X,1,0,110
6,16,B,1,0,95
6,17,X,5,0,112
6,18,B,0,0,84
6,19,O,9,1,223
6,20,A,1,0,126
6,21,O,0,0,104
6,22,A,0,0,116
6,23,O,8,0,108
6,24,A,1,0,97
6,25,O,2,0,99
6,26,A,0,0,139
6,27,O,0,0,140
6,28,A,1,0,125
6,29,X,2,1,228
6,30,B,0,0,133
6,31,O,1,1,262
6,32,A,1,0,110
6,33,X,7,1,295
6,34,B,0,0,179
6,35,O,3,1,321
6,36,B,1,1,504
6,37,O,8,1,287
6,38,B,0,1,301
6,39,X,7,0,237
