0,0,A,1,1,1251
0,1,A,0,1,211
0,2,B,1,0,54
0,3,B,0,1,169
0,4,B,1,1,188
0,5,A,0,0,101
0,6,A,1,1,196
0,7,A,0,1,199
0,8,A,1,1,186
0,9,A,0,1,189
0,10,B,1,0,74
0,11,B,0,1,213
0,12,A,1,0,118
0,13,B,0,0,75
0,14,B,1,1,186
0,15,B,0,1,204
0,16,A,1,0,108
0,17,B,0,0,70
0,18,A,1,0,116
0,19,B,0,0,75
1,0,X,5,0,228
1,1,O,0,0,87
1,2,O,9,1,174
1,3,O,0,1,171
1,4,X,1,0,144
1,5,X,2,1,186
1,6,X,1,1,199
1,7,O,3,0,47
1,8,O,1,1,203
1,9,O,4,1,178
1,10,O,9,1,207
1,11,X,6,0,110
1,12,X,0,1,217
1,13,O,9,0,88
1,14,O,5,1,178
1,15,X,4,0,108
1,16,O,0,0,90
1,17,X,4,0,98
1,18,O,0,0,76
1,19,X,2,0,79
2,0,B,1,0,125
2,1,X,3,1,244
2,2,B,0,1,176
2,3,O,1,0,73
2,4,B,1,0,108
2,5,O,9,0,131
2,6,A,0,1,143
2,7,X,7,0,123
2,8,A,1,0,73
2,9,O,6,1,204
2,10,A,0,1,184
2,11,X,8,0,146
2,12,A,1,0,47
2,13,X,0,0,139
2,14,B,0,1,209
2,15,O,1,0,70
2,16,A,1,1,204
2,17,X,4,0,88
2,18,B,0,1,189
2,19,X,8,1,198
2,20,B,1,1,183
2,21,O,0,0,85
2,22,B,0,0,103
2,23,O,1,0,72
2,24,B,1,0,116
2,25,O,7,0,47
2,26,A,0,1,173
2,27,X,1,0,189
2,28,A,1,0,138
2,29,O,3,1,186
2,30,B,0,0,118
2,31,X,9,1,158
2,32,B,1,1,292
2,33,X,7,2,486
2,34,A,0,0,106
2,35,X,3,0,78
2,36,B,1,1,217
2,37,O,1,1,457
2,38,A,0,1,181
2,39,X,7,0,121
3,0,B,1,0,198
3,1,O,7,0,72
3,2,A,0,1,249
3,3,O,8,1,216
3,4,B,1,0,82
3,5,X,9,1,198
3,6,B,0,1,207
3,7,X,4,1,234
3,8,B,1,1,198
3,9,X,8,1,203
3,10,A,0,1,361
3,11,X,0,0,60
3,12,B,1,1,181
3,13,X,8,1,252
3,14,A,0,0,115
3,15,X,4,0,99
3,16,B,1,1,209
3,17,O,5,0,110
3,18,B,0,0,93
3,19,X,4,1,196
3,20,A,1,0,133
3,21,X,7,0,78
3,22,A,0,0,144
3,23,X,3,0,75
3,24,B,1,1,211
3,25,O,2,0,151
3,26,B,0,0,37
3,27,O,5,0,189
3,28,A,1,1,176
3,29,X,9,0,85
3,30,B,0,1,246
3,31,O,2,0,126
3,32,B,1,0,111
3,33,X,4,1,219
3,34,B,0,1,224
3,35,X,9,0,189
3,36,A,1,0,40
3,37,O,4,1,300
3,38,A,0,1,260
3,39,X,6,0,108
4,0,B,1,1,271
4,1,A,0,0,100
4,2,B,1,0,86
4,3,B,0,1,181
4,4,B,1,1,168
4,5,B,0,1,189
4,6,B,1,1,166
4,7,B,0,1,186
4,8,A,1,0,137
4,9,A,0,0,214
4,10,B,1,0,128
4,11,A,0,0,80
4,12,A,1,0,154
4,13,A,0,1,181
4,14,B,1,0,126
4,15,A,0,0,226
4,16,B,1,2,577
4,17,B,0,1,244
4,18,B,1,0,174
4,19,B,0,0,141
5,0,A,0,0,166
5,1,O,6,0,98
5,2,B,1,1,192
5,3,X,0,0,103
5,4,B,0,0,75
5,5,X,5,0,31
5,6,A,1,0,112
5,7,X,8,0,128
5,8,A,0,3,744
5,9,X,7,0,168
5,10,B,1,3,461
5,11,O,6,1,276
5,12,A,0,0,174
5,13,X,0,0,163
5,14,B,1,0,36
5,15,O,6,1,266
5,16,A,0,0,95
5,17,X,7,0,172
5,18,A,1,1,176
5,19,X,0,1,206
5,20,A,0,1,184
5,21,O,2,0,118
5,22,B,1,1,204
5,23,X,4,0,45
5,24,B,0,1,279
5,25,O,2,1,193
5,26,A,1,0,99
5,27,X,3,1,191
5,28,A,0,1,171
5,29,O,7,0,182
5,30,B,1,2,254
5,31,O,5,1,222
5,32,B,0,1,211
5,33,X,1,0,105
5,34,A,1,1,201
5,35,O,7,0,90
5,36,A,0,0,90
5,37,X,2,1,184
5,38,B,1,0,98
5,39,O,0,2,387
6,0,A,0,0,201
6,1,X,7,1,209
6,2,B,1,0,60
6,3,X,6,0,133
6,4,B,0,1,398
6,5,O,2,1,219
6,6,B,1,1,204
6,7,O,4,1,197
6,8,B,0,1,227
6,9,O,8,1,263
6,10,B,1,2,258
6,11,O,0,1,214
6,12,A,0,0,187
6,13,X,9,0,234
6,14,A,1,1,246
6,15,X,8,1,247
6,16,B,0,0,133
6,17,X,4,0,50
6,18,B,1,0,159
6,19,O,9,2,457
6,20,A,0,0,70
6,21,O,1,1,265
6,22,B,1,1,209
6,23,X,4,0,103
6,24,B,0,0,124
6,25,O,6,1,229
6,26,A,1,0,60
6,27,O,2,0,116
6,28,A,0,0,101
6,29,O,8,0,88
6,30,A,1,0,108
6,31,O,7,0,73
6,32,A,0,0,152
6,33,X,3,1,211
6,34,B,1,0,128
6,35,O,5,1,202
6,36,A,0,0,40
6,37,X,1,0,197
6,38,B,1,0,156
6,39,O,0,2,269
