0,0,B,5,0,918
0,1,B,6,2,785
0,2,B,10,1,236
0,3,B,6,1,237
0,4,A,2,0,108
0,5,B,11,0,103
0,6,B,0,1,203
0,7,A,6,0,100
0,8,A,0,1,208
0,9,B,7,0,102
0,10,B,1,1,211
0,11,B,8,1,198
0,12,B,2,1,211
0,13,A,0,0,87
0,14,A,4,1,206
0,15,B,0,0,116
0,16,A,9,0,81
0,17,B,11,0,131
0,18,A,6,0,78
0,19,A,4,1,211
1,0,O,7,1,274
1,1,O,3,1,189
1,2,O,6,1,199
1,3,X,2,0,155
1,4,O,7,0,67
1,5,X,8,0,138
1,6,O,2,0,82
1,7,O,8,1,208
1,8,X,4,0,135
1,9,X,5,1,189
1,10,X,8,1,196
1,11,X,3,1,201
1,12,X,8,1,188
1,13,X,6,1,220
1,14,O,9,0,71
1,15,X,7,0,132
1,16,X,9,1,200
1,17,X,0,1,206
1,18,X,2,1,226
1,19,O,6,0,152
2,0,B,4,0,192
2,1,O,1,0,97
2,2,B,2,0,116
2,3,X,8,1,198
2,4,A,8,0,55
2,5,O,1,1,213
2,6,A,1,1,213
2,7,O,0,1,216
2,8,A,9,1,198
2,9,X,5,0,102
2,10,B,1,1,193
2,11,X,9,1,213
2,12,A,3,0,114
2,13,O,1,2,361
2,14,B,10,0,158
2,15,O,9,0,65
2,16,B,3,0,135
2,17,X,1,1,195
2,18,B,7,1,193
2,19,X,0,2,279
2,20,B,8,1,232
2,21,X,8,0,208
2,22,A,2,0,105
2,23,O,9,2,528
2,24,B,5,0,151
2,25,O,0,0,107
2,26,A,6,1,215
2,27,X,7,0,133
2,28,A,4,0,88
2,29,X,5,1,260
2,30,A,2,0,139
2,31,X,6,0,114
2,32,B,1,1,251
2,33,O,2,0,22
2,34,B,10,1,289
2,35,O,5,0,152
2,36,A,5,1,204
2,37,X,0,0,75
2,38,B,2,1,253
2,39,O,1,0,94
3,0,B,10,0,197
3,1,O,7,0,103
3,2,B,9,0,119
3,3,X,9,1,230
3,4,B,8,1,211
3,5,O,3,0,87
3,6,B,7,0,124
3,7,X,6,1,233
3,8,A,6,0,76
3,9,O,3,1,239
3,10,B,10,0,113
3,11,O,6,0,102
3,12,B,6,0,105
3,13,X,0,1,224
3,14,A,9,0,124
3,15,O,4,1,213
3,16,B,11,0,104
3,17,O,2,0,112
3,18,A,7,1,223
3,19,X,0,0,109
3,20,A,4,0,110
3,21,X,7,0,114
3,22,A,3,0,99
3,23,O,0,1,229
3,24,B,6,0,139
3,25,X,7,1,220
3,26,B,10,1,216
3,27,O,0,0,114
3,28,B,0,0,112
3,29,O,9,0,84
3,30,B,1,0,176
3,31,O,0,0,76
3,32,A,9,1,230
3,33,X,6,0,138
3,34,B,8,1,235
3,35,X,5,1,219
3,36,B,0,1,240
3,37,O,0,0,75
3,38,B,5,0,143
3,39,X,5,1,243
4,0,A,2,0,222
4,1,A,1,1,235
4,2,B,4,0,130
4,3,A,10,0,108
4,4,A,11,1,207
4,5,B,9,0,114
4,6,A,6,0,119
4,7,A,1,1,219
4,8,B,8,0,127
4,9,A,2,0,117
4,10,B,6,0,101
4,11,B,11,1,231
4,12,A,8,0,97
4,13,A,3,1,235
4,14,B,5,0,103
4,15,B,6,2,439
4,16,B,5,1,256
4,17,B,4,1,241
4,18,A,10,0,124
4,19,A,11,1,227
5,0,B,6,1,1298
5,1,X,1,0,101
5,2,A,0,1,193
5,3,X,7,1,209
5,4,A,9,1,230
5,5,X,5,1,244
5,6,B,3,0,145
5,7,O,2,1,226
5,8,A,5,0,47
5,9,O,4,0,163
5,10,B,11,1,227
5,11,X,8,0,59
5,12,B,3,0,173
5,13,X,6,0,86
5,14,A,11,1,242
5,15,X,5,1,246
5,16,A,4,1,252
5,17,X,9,1,243
5,18,A,6,1,233
5,19,O,1,0,170
5,20,B,5,1,241
5,21,O,9,1,244
5,22,A,0,0,104
5,23,O,0,0,134
5,24,A,8,0,111
5,25,X,3,1,273
5,26,B,5,0,317
5,27,O,7,1,253
5,28,B,1,1,227
5,29,X,5,0,124
5,30,A,10,1,235
5,31,O,6,0,149
5,32,A,2,1,189
5,33,X,4,1,282
5,34,A,8,1,250
5,35,X,1,1,260
5,36,B,2,0,88
5,37,O,3,1,244
5,38,A,6,0,114
5,39,X,0,1,208
6,0,A,6,0,334
6,1,O,7,0,98
6,2,B,5,1,260
6,3,X,0,0,130
6,4,A,6,1,216
6,5,X,1,1,236
6,6,B,4,0,150
6,7,O,2,1,227
6,8,A,2,0,94
6,9,X,5,1,245
6,10,B,0,0,184
6,11,X,4,0,70
6,12,B,4,0,167
6,13,O,1,1,219
6,14,A,10,0,138
6,15,O,5,0,104
6,16,A,0,0,135
6,17,X,7,1,237
6,18,B,6,0,110
6,19,X,4,0,118
6,20,B,8,0,123
6,21,O,9,1,226
6,22,B,5,1,276
6,23,O,7,1,215
6,24,A,9,0,82
6,25,O,6,0,172
6,26,A,6,0,94
6,27,X,2,1,225
6,28,A,8,1,244
6,29,X,6,1,202
6,30,B,7,0,150
6,31,O,8,1,232
6,32,B,8,1,255
6,33,O,2,1,233
6,34,A,10,0,65
6,35,O,0,0,150
6,36,B,7,1,266
6,37,X,4,0,79
6,38,B,6,0,272
6,39,X,8,0,131
