0,0,A,1,1,1140
0,1,B,0,0,93
0,2,A,1,0,115
0,3,B,0,0,59
0,4,A,1,0,115
0,5,B,0,0,80
0,6,A,1,0,124
0,7,A,0,1,194
0,8,B,1,0,73
0,9,A,0,0,154
0,10,A,1,1,170
0,11,B,0,0,82
0,12,A,1,0,119
0,13,B,0,0,95
0,14,A,1,0,90
0,15,A,0,1,185
0,16,B,1,0,116
0,17,B,0,1,209
0,18,A,1,0,88
0,19,A,0,1,206
1,0,X,1,0,196
1,1,X,4,1,218
1,2,O,2,0,70
1,3,X,1,0,134
1,4,O,7,0,70
1,5,X,2,0,141
1,6,X,7,1,201
1,7,X,0,1,201
1,8,O,8,0,90
1,9,X,3,0,108
1,10,O,0,0,90
1,11,X,7,0,101
1,12,O,6,0,95
1,13,X,1,0,92
1,14,X,5,1,203
1,15,X,4,1,198
1,16,O,2,0,38
1,17,O,8,1,216
1,18,X,0,0,140
1,19,X,4,1,244
2,0,B,1,0,165
2,1,O,4,0,105
2,2,A,0,1,206
2,3,X,8,0,125
2,4,A,1,0,120
2,5,O,6,1,161
2,6,A,0,1,218
2,7,O,5,1,206
2,8,A,1,1,203
2,9,O,4,1,203
2,10,A,0,1,201
2,11,X,8,0,86
2,12,A,1,0,150
2,13,X,0,0,78
2,14,A,0,0,153
2,15,O,6,1,219
2,16,B,1,0,81
2,17,O,2,0,117
2,18,A,0,1,209
2,19,X,5,0,141
2,20,A,1,1,673
2,21,X,2,0,97
2,22,A,0,0,100
2,23,O,4,1,184
2,24,A,1,1,174
2,25,O,9,0,249
2,26,A,0,1,259
2,27,X,7,0,58
2,28,B,1,1,285
2,29,O,3,0,143
2,30,A,0,1,199
2,31,X,0,0,111
2,32,A,1,0,221
2,33,O,9,1,241
2,34,A,0,1,213
2,35,O,1,1,183
2,36,B,1,1,280
2,37,O,0,0,149
2,38,B,0,0,110
2,39,X,1,1,230
3,0,B,1,0,402
3,1,X,9,1,290
3,2,A,0,0,121
3,3,O,5,1,239
3,4,A,1,1,245
3,5,O,2,1,219
3,6,B,0,0,103
3,7,O,0,0,136
3,8,B,1,0,80
3,9,O,9,0,139
3,10,A,0,1,239
3,11,O,7,1,237
3,12,B,1,0,85
3,13,X,4,1,208
3,14,B,0,1,234
3,15,O,2,0,119
3,16,B,1,0,131
3,17,X,5,1,219
3,18,A,0,0,98
3,19,X,3,0,154
3,20,B,1,1,239
3,21,O,6,0,133
3,22,A,0,1,201
3,23,O,3,1,224
3,24,B,1,0,83
3,25,X,6,0,197
3,26,B,0,1,257
3,27,O,9,0,133
3,28,B,1,0,92
3,29,O,5,0,167
3,30,B,0,0,113
3,31,O,0,0,134
3,32,B,1,0,134
3,33,O,5,0,100
3,34,A,0,1,275
3,35,O,9,1,234
3,36,B,1,0,130
3,37,X,2,1,230
3,38,A,0,0,78
3,39,X,6,0,159
4,0,B,1,1,304
4,1,B,0,1,284
4,2,A,1,0,123
4,3,B,0,0,130
4,4,A,1,0,121
4,5,A,0,1,257
4,6,A,1,1,254
4,7,B,0,0,88
4,8,A,1,0,161
4,9,A,0,1,237
4,10,B,1,0,156
4,11,A,0,0,33
4,12,B,1,0,169
4,13,B,0,1,249
4,14,A,1,0,43
4,15,A,0,0,166
4,16,B,1,0,108
4,17,A,0,0,113
4,18,A,1,1,204
4,19,B,0,0,136
5,0,A,1,0,186
5,1,X,3,1,226
5,2,A,0,1,219
5,3,O,4,0,30
5,4,B,1,1,202
5,5,X,3,1,226
5,6,B,0,0,180
5,7,O,7,1,201
5,8,A,1,0,77
5,9,O,1,0,171
5,10,B,0,1,212
5,11,O,5,1,250
5,12,B,1,1,235
5,13,X,4,0,87
5,14,B,0,0,126
5,15,X,7,0,83
5,16,B,1,0,141
5,17,O,0,1,266
5,18,B,0,1,224
5,19,X,2,0,48
5,20,A,1,1,249
5,21,O,4,0,154
5,22,A,0,0,62
5,23,X,9,1,226
5,24,B,1,1,234
5,25,X,7,0,187
5,26,B,0,0,113
5,27,X,3,0,101
5,28,B,1,0,146
5,29,X,2,0,75
5,30,B,0,1,280
5,31,X,4,0,108
5,32,B,1,0,133
5,33,O,0,1,272
5,34,A,0,0,25
5,35,X,1,0,220
5,36,A,1,1,239
5,37,O,6,0,118
5,38,B,0,1,227
5,39,O,0,2,771
6,0,B,1,1,250
6,1,O,2,1,211
6,2,B,0,1,302
6,3,O,4,1,226
6,4,A,1,0,95
6,5,X,5,1,245
6,6,B,0,0,126
6,7,O,4,1,211
6,8,B,1,1,236
6,9,X,3,0,109
6,10,B,0,0,108
6,11,X,2,0,125
6,12,A,1,1,240
6,13,O,3,0,83
6,14,B,0,1,234
6,15,X,5,0,123
6,16,A,1,1,229
6,17,O,2,0,95
6,18,B,0,1,217
6,19,X,7,1,259
6,20,B,1,0,171
6,21,X,5,0,123
6,22,A,0,1,222
6,23,X,6,1,235
6,24,A,1,1,242
6,25,X,2,1,224
6,26,A,0,1,240
6,27,O,1,0,126
6,28,A,1,0,99
6,29,X,2,1,222
6,30,B,0,0,121
6,31,X,0,0,134
6,32,B,1,0,84
6,33,O,8,1,234
6,34,B,0,1,214
6,35,O,4,1,245
6,36,A,1,0,75
6,37,X,2,1,227
6,38,B,0,0,174
6,39,X,4,0,88
