0,0,A,1,1,16459
0,1,B,0,0,85
0,2,B,1,1,281
0,3,B,0,1,224
0,4,B,1,1,200
0,5,B,0,1,219
0,6,B,1,1,206
0,7,A,0,0,112
0,8,B,1,0,91
0,9,A,0,0,112
0,10,A,1,1,199
0,11,B,0,0,130
0,12,A,1,0,69
0,13,A,0,1,214
0,14,B,1,0,134
0,15,A,0,0,54
0,16,A,1,1,213
0,17,B,0,0,169
0,18,B,1,1,212
0,19,B,0,1,220
1,0,X,3,0,554
1,1,O,9,0,103
1,2,O,8,1,157536
1,3,X,6,0,54
1,4,X,2,1,177
1,5,X,3,1,201
1,6,X,6,1,194
1,7,X,5,1,215
1,8,O,2,0,120
1,9,X,8,0,76
1,10,X,0,1,181
1,11,O,4,0,141
1,12,X,8,0,56
1,13,O,0,0,121
1,14,O,4,1,190
1,15,X,5,0,62
1,16,X,6,1,185
1,17,X,2,1,189
1,18,O,7,0,104
1,19,O,3,1,217
2,0,A,0,1,666
2,1,X,6,0,95
2,2,B,1,1,189
2,3,O,0,0,141
2,4,A,0,1,193
2,5,O,6,1,182
2,6,A,1,1,194
2,7,X,5,0,90
2,8,A,0,0,121
2,9,O,2,1,171
2,10,A,1,1,203
2,11,O,1,1,181
2,12,B,0,0,121
2,13,X,3,1,219
2,14,A,1,0,63
2,15,X,7,0,124
2,16,A,0,0,68
2,17,O,0,1,207
2,18,A,1,1,206
2,19,O,4,1,210
2,20,B,0,0,108
2,21,X,1,1,192
2,22,A,1,2,477
2,23,O,9,1,205
2,24,B,0,0,128
2,25,X,4,1,196
2,26,A,1,0,67
2,27,X,7,0,126
2,28,B,0,1,208
2,29,X,2,1,221
2,30,B,1,1,191
2,31,O,0,0,82
2,32,A,0,1,194
2,33,O,1,1,185
2,34,B,1,0,124
2,35,O,2,0,80
2,36,A,0,1,360
2,37,O,9,1,205
2,38,B,1,0,17
2,39,O,6,1,59185
3,0,A,0,1,667
3,1,O,3,1,206
3,2,B,1,0,124
3,3,X,7,1,213
3,4,A,0,0,118
3,5,O,0,1,202
3,6,B,1,0,120
3,7,O,2,0,117
3,8,B,0,0,112
3,9,O,9,0,107
3,10,B,1,0,114
3,11,O,4,0,116
3,12,B,0,0,113
3,13,O,6,0,83
3,14,B,1,0,127
3,15,O,1,0,93
3,16,A,0,1,244
3,17,X,7,0,104
3,18,B,1,1,207
3,19,X,4,1,305
3,20,A,0,0,139
3,21,O,6,1,201
3,22,B,1,0,142
3,23,X,8,1,230
3,24,A,0,0,64
3,25,O,9,1,226
3,26,A,1,1,228
3,27,X,5,1,314
3,28,A,0,0,122
3,29,O,1,1,193
3,30,B,1,0,138
3,31,X,5,1,249
3,32,B,0,1,201
3,33,X,1,1,247
3,34,A,1,0,30
3,35,X,5,0,228
3,36,B,0,1,312
3,37,O,8,0,139
3,38,A,1,1,207
3,39,O,9,1,211
4,0,B,1,1,417
4,1,A,0,0,144
4,2,A,1,1,226
4,3,B,0,0,112
4,4,A,1,0,119
4,5,B,0,0,95
4,6,A,1,0,132
4,7,B,0,0,87
4,8,A,1,0,141
4,9,A,0,1,216
4,10,A,1,1,228
4,11,A,0,1,237
4,12,A,1,1,230
4,13,A,0,1,234
4,14,B,1,0,105
4,15,B,0,1,221
4,16,B,1,1,235
4,17,A,0,0,153
4,18,B,1,0,87
4,19,A,0,0,146
5,0,A,0,0,241
5,1,O,6,0,122
5,2,A,1,0,140
5,3,O,2,0,75
5,4,B,0,1,226
5,5,O,7,1,294
5,6,B,1,1,210
5,7,X,5,0,123
5,8,B,0,0,105
5,9,O,7,1,236
5,10,B,1,1,231
5,11,X,3,0,124
5,12,B,0,0,106
5,13,X,4,0,118
5,14,B,1,0,94
5,15,O,2,1,226
5,16,B,0,1,237
5,17,O,9,1,209
5,18,B,1,1,244
5,19,X,5,0,128
5,20,B,0,0,80
5,21,O,1,1,239
5,22,A,1,0,130
5,23,O,0,0,81
5,24,B,0,1,253
5,25,O,8,1,378
5,26,B,1,1,206
5,27,X,7,0,164
5,28,A,0,1,381
5,29,X,5,1,311
5,30,B,1,0,116
5,31,O,4,1,290
5,32,A,0,0,136
5,33,O,7,1,391
5,34,B,1,1,296
5,35,O,6,1,207
5,36,B,0,1,231
5,37,O,9,1,297
5,38,B,1,1,232
5,39,X,3,0,142
6,0,B,1,1,370
6,1,O,3,1,271
6,2,B,0,1,187
6,3,O,8,1,292
6,4,A,1,0,102
6,5,X,5,1,249
6,6,A,0,1,262
6,7,O,4,0,140
6,8,A,1,0,118
6,9,X,5,1,230
6,10,B,0,0,134
6,11,O,6,1,214
6,12,B,1,1,263
6,13,X,3,0,125
6,14,A,0,1,240
6,15,X,0,1,250
6,16,B,1,1,383
6,17,X,6,0,137
6,18,B,0,0,111
6,19,X,1,0,143
6,20,B,1,0,99
6,21,O,9,1,243
6,22,B,0,1,244
6,23,X,4,0,140
6,24,B,1,0,106
6,25,X,0,0,132
6,26,A,0,1,218
6,27,X,9,1,261
6,28,A,1,1,229
6,29,O,6,0,107
6,30,B,0,1,251
6,31,X,5,0,145
6,32,B,1,0,119
6,33,O,4,1,218
6,34,A,0,0,160
6,35,X,5,1,248
6,36,A,1,1,237
6,37,O,7,0,84
6,38,B,0,1,239
6,39,O,2,1,365
