0,0,A,0,1,1113
0,1,A,1,1,201
0,2,B,0,0,80
0,3,A,1,0,128
0,4,A,0,1,231
0,5,B,1,0,62
0,6,A,0,0,149
0,7,B,1,0,70
0,8,B,0,1,188
0,9,B,1,1,204
0,10,B,0,1,223
0,11,A,1,0,120
0,12,B,0,0,96
0,13,A,1,0,98
0,14,A,0,1,175
0,15,B,1,0,125
0,16,B,0,1,217
0,17,A,1,0,27
0,18,B,0,0,156
0,19,B,1,1,198
1,0,O,6,1,251
1,1,O,9,1,191
1,2,X,0,0,116
1,3,X,2,1,222
1,4,X,8,2,192
1,5,X,0,1,230
1,6,O,2,0,121
1,7,X,6,0,88
1,8,X,3,1,194
1,9,O,0,0,106
1,10,X,3,0,97
1,11,X,7,1,180
1,12,X,8,1,185
1,13,X,6,1,217
1,14,O,9,0,171
1,15,O,5,2,323
1,16,O,6,1,168
1,17,O,3,1,163
1,18,O,7,1,284
1,19,O,5,1,222
2,0,A,1,0,356
2,1,O,8,1,222
2,2,B,0,0,95
2,3,X,5,1,232
2,4,B,1,1,214
2,5,O,6,0,75
2,6,B,0,0,129
2,7,X,8,1,214
2,8,A,1,0,50
2,9,O,2,1,236
2,10,B,0,0,104
2,11,X,0,1,232
2,12,A,1,0,125
2,13,O,3,1,227
2,14,A,0,1,220
2,15,O,9,1,183
2,16,A,1,1,198
2,17,O,4,1,229
2,18,B,0,0,96
2,19,O,2,0,103
2,20,A,1,1,211
2,21,O,6,1,209
2,22,A,0,1,207
2,23,X,9,0,123
2,24,A,1,0,78
2,25,O,6,1,211
2,26,A,0,1,203
2,27,O,1,1,199
2,28,B,1,0,110
2,29,X,6,1,184
2,30,A,0,0,90
2,31,X,7,0,130
2,32,B,1,1,190
2,33,X,4,1,226
2,34,A,0,0,24
2,35,X,3,0,180
2,36,A,1,0,114
2,37,O,6,1,229
2,38,B,0,0,121
2,39,O,3,0,78
3,0,B,1,0,279
3,1,X,8,1,247
3,2,A,0,0,120
3,3,O,2,1,207
3,4,B,1,0,126
3,5,X,9,1,216
3,6,A,0,0,108
3,7,X,6,0,103
3,8,B,1,1,209
3,9,X,0,1,262
3,10,A,0,0,115
3,11,X,8,0,93
3,12,B,1,1,236
3,13,X,9,1,207
3,14,B,0,1,206
3,15,X,5,1,226
3,16,A,1,0,121
3,17,O,6,1,202
3,18,B,0,0,108
3,19,O,8,0,85
3,20,A,1,1,225
3,21,X,4,0,148
3,22,A,0,0,72
3,23,X,9,0,137
3,24,A,1,0,120
3,25,O,3,1,235
3,26,B,0,0,116
3,27,O,8,0,113
3,28,A,1,1,227
3,29,O,3,1,249
3,30,B,0,0,96
3,31,X,1,1,229
3,32,A,1,0,75
3,33,O,9,1,317
3,34,B,0,0,166
3,35,X,3,1,233
3,36,A,1,0,151
3,37,O,6,1,234
3,38,B,0,0,115
3,39,X,7,1,252
4,0,B,1,1,390
4,1,A,0,0,96
4,2,A,1,0,171
4,3,A,0,1,280
4,4,B,1,0,136
4,5,A,0,0,58
4,6,A,1,1,202
4,7,A,0,1,194
4,8,B,1,0,121
4,9,B,0,2,237
4,10,B,1,0,185
4,11,B,0,2,232
4,12,A,1,0,178
4,13,B,0,0,23
4,14,A,1,0,145
4,15,A,0,1,217
4,16,A,1,2,216
4,17,A,0,0,192
4,18,A,1,1,179
4,19,A,0,2,157
5,0,A,1,0,161
5,1,O,7,0,93
5,2,A,0,0,149
5,3,O,0,0,26
5,4,B,1,1,226
5,5,X,4,0,129
5,6,A,0,1,189
5,7,X,1,1,221
5,8,A,1,1,225
5,9,O,9,0,140
5,10,B,0,1,232
5,11,O,2,1,214
5,12,A,1,0,124
5,13,X,5,1,219
5,14,B,0,0,118
5,15,X,7,0,105
5,16,B,1,0,104
5,17,X,9,0,110
5,18,B,0,0,98
5,19,X,3,0,139
5,20,A,1,1,244
5,21,X,2,1,201
5,22,A,0,2,484
5,23,O,1,0,131
5,24,B,1,1,174
5,25,O,6,1,168
5,26,B,0,1,230
5,27,X,1,1,278
5,28,B,1,0,141
5,29,X,2,0,91
5,30,A,0,1,211
5,31,O,9,0,147
5,32,A,1,0,126
5,33,X,8,2,333
5,34,B,0,0,212
5,35,X,4,0,187
5,36,A,1,1,366
5,37,X,3,1,250
5,38,A,0,1,191
5,39,O,2,0,116
6,0,A,1,0,298
6,1,O,9,0,118
6,2,A,0,0,121
6,3,X,5,1,219
6,4,B,1,0,143
6,5,O,4,1,244
6,6,A,0,0,55
6,7,X,6,1,295
6,8,A,1,1,226
6,9,O,0,0,133
6,10,A,0,0,103
6,11,X,1,1,234
6,12,B,1,0,136
6,13,X,6,0,90
6,14,A,0,1,237
6,15,O,3,0,154
6,16,A,1,0,93
6,17,X,5,1,234
6,18,A,0,1,242
6,19,O,6,0,103
6,20,A,1,0,128
6,21,X,8,1,231
6,22,A,0,1,232
6,23,O,0,0,126
6,24,B,1,1,239
6,25,X,6,0,98
6,26,A,0,1,244
6,27,X,8,1,224
6,28,A,1,1,224
6,29,O,5,0,126
6,30,B,0,1,237
6,31,O,6,1,229
6,32,B,1,1,242
6,33,X,8,0,78
6,34,A,0,1,250
6,35,X,4,1,217
6,36,B,1,0,108
6,37,O,1,1,217
6,38,B,0,1,257
6,39,X,7,0,101
